Send,SORT,Sender,Recipient,time,SenderLocation,LATITUDE,LONGITUDE,RecLocation,RecLat,RecLong,URL,
Whitman,4595,"Whitman, Walt","Costelloe, Mary Smith",1890-01-22,"Camden, NJ",39.94525146,-75.119133,"London, GB-ENG",51.50642,-0.12721001,,
Whitman,4596,"Whitman, Walt","Rhys, Ernest",1890-01-22,"Camden, NJ",39.94525146,-75.119133,"London, GB-ENG",51.50642,-0.12721001,,
Not,4597,"Bucke, Richard Maurice","Whitman, Walt",1890-01-25,"London, Ont., CAN",42.98690033,-81.24623871,"Camden, NJ",39.9452515,-75.119133,,
Not,4598,"Kennedy, William Sloane","Whitman, Walt",1890-01-26,"Belmont, MA",42.39625931,-71.17700958,"Camden, NJ",39.945251,-75.119133,,
Whitman,4599,"Whitman, Walt","Kennedy, William Sloane",1890-01-27,"Camden, NJ",39.94525146,-75.119133,?,not found,not found,,
Not,4600,"Bucke, Richard Maurice","Whitman, Walt",1890-01-29,"London, Ont., CAN",42.98690033,-81.24623871,"Camden, NJ",39.945251,-75.119133,,
Whitman,4601,"Whitman, Walt","Bucke, Richard Maurice",1890-01-31,"Camden, NJ",39.94525146,-75.119133,"London, Ont., CAN",42.9869,-81.2462387,,
Not,4602,"Sears, George E.","Whitman, Walt",1890-02-01,,,,"Camden, NJ(?)",,,,
Whitman,4603,"Whitman, Walt","Bucke, Richard Maurice",1890-02-02,"Camden, NJ",39.94525146,-75.119133,"London, Ont., CAN",42.9869,-81.2462387,,
Not,4604,"Costelloe, Mary Smith","Whitman, Walt",1890-02-03,"London, GB-ENG",51.50642014,-0.127210006,"Camden, NJ",39.945251,-75.119133,,
Not,4605,"Kennedy,William Sloane","Whitman, Walt",1890-02-03,"Belmont, MA",42.39625931,-71.17700958,"Camden, NJ",39.945251,-75.119133,,
Not,4606,"Bucke, Richard Maurice","Whitman, Walt",1890-02-04,"London, Ont., CAN",42.98690033,-81.24623871,"Camden, NJ",39.945251,-75.119133,,
Whitman,4607,"Whitman, Walt","Bucke, Richard Maurice",1890-02-05,"Camden, NJ",39.94525146,-75.119133,"London, Ont., CAN",42.9869003,-81.2462387,,
Not,4608,"Heyde, Charles L.","Whitman, Walt",1890-02-07,"Burlington, VT",44.47592926,-73.21276855,"Camden, NJ",39.945251,-75.119133,,
Whitman,4609,"Whitman, Walt","Brown, Leonard M.",1890-02-07,"Camden, NJ",39.94525146,-75.119133,?,not found,not found,,
Not,4610,"Morse, Sidney H.","Whitman, Walt",1890-02-08,,,,"Camden, NJ(?)",,,,
Not,4611,"Cook, John W.","Whitman, Walt",1890-02-09,"Normal, IL",40.51081848,-88.99347687,"Camden, NJ",39.945251,-75.119133,,
Whitman,4612,"Whitman, Walt","Knowles, James",1890-02-09,"Camden, NJ",39.94525146,-75.119133,"London, GB-ENG",51.50642,-0.12721001,,
Whitman,4613,"Whitman, Walt","Kennedy, William Sloane",1890-02-10,"Camden, NJ",39.94525146,-75.119133,"Belmont, MA",42.39706,-71.1783371,,
Whitman,4614,"Whitman, Walt","Costelloe, Mary Smith",1890-02-10,"Camden, NJ",39.94525146,-75.119133,"London, GB-ENG",51.50642,-0.12721001,,
Not,4615,"Kennedy, William Sloane","Whitman, Walt",1890-02-12,,,,"Camden, NJ(?)",,,,
Not,4616,"Reich, Jacques","Whitman, Walt",1890-02-12,,,,"Camden, NJ(?)",,,,
Not,4617,"Wroth, Carrie E.","Whitman, Walt",1890-02-12,,,,"Camden, NJ(?)",,,,
Not,4618,"O'Connor, Ellen M.","Whitman, Walt",1890-02-13,"Washington, D.C.",38.89036942,-77.03195953,"Camden, NJ",39.945251,-75.119133,,
Not,4619,"Rush, George Jr.","Whitman, Walt",1890-02-13,,,,"Camden, NJ(?)",,,,
Not,4620,"Heyde, Charles L.","Whitman, Walt",1890-02-14,"Burlington, VT",44.47592926,-73.21276855,"Camden, NJ",39.945251,-75.119133,,
Whitman,4621,"Whitman, Walt","Bucke, Richard Maurice",1890-02-15,"Camden, NJ",39.94525146,-75.119133,"London, Ont., CAN",42.9869,-81.2462387,,
Not,4622,"Bucke, Richard Maurice","Whitman, Walt",1890-02-16,"London, Ont., CAN",42.98690033,-81.24623871,"Camden, NJ",39.945251,-75.119133,,
Not,4623,"Bucke, Richard Maurice","Whitman, Walt",1890-02-17,"London, Ont., CAN",42.98690033,-81.24623871,"Camden, NJ",39.945251,-75.119133,,
Not,4624,"Dowling, Mrs. Katherine J.","Whitman, Walt",1890-02-20,,,,"Camden, NJ(?)",,,,
Not,4625,"Knowles, James","Whitman, Walt",1890-02-21,,,,"Camden, NJ(?)",,,,
Whitman,4626,"Whitman, Walt","Philips, Melville",1890-02-22,"Camden, NJ",39.94525146,-75.119133,?,not found,not found,,
Not,4627,"Whitman, Lavina F.","Whitman, Walt",1890-02-24,,,,"Camden, NJ(?)",,,,
Not,4628,"Burroughs, John","Whitman, Walt",1890-02-27,"West Park, NY",41.78517151,-73.95947266,"Camden, NJ",39.945251,-75.119133,,
Whitman,4629,"Whitman, Walt","Bucke, Richard Maurice",1890-02-28,"Camden, NJ",39.94525146,-75.119133,"London, Ont., CAN",42.9869,-81.2462387,,
Whitman,4630,"Whitman, Walt","Burroughs, John",1890-03-02,"Camden, NJ",39.94525146,-75.119133,"West Park, NY",41.785172,-73.9594727,,
Whitman,4631,"Whitman, Walt","Smith, Mary Costelloe",1890-03-02,"Camden, NJ",39.94525146,-75.119133,"London, GB-ENG",51.50642,-0.12721001,,
Not,4632,"Bucke, Richard Maurice","Whitman, Walt",1890-03-06,"London, Ont., CAN",42.98690033,-81.24623871,"Camden, NJ",39.945251,-75.119133,,
Whitman,4633,"Whitman, Walt","Bucke, Richard Maurice",1890-03-06,"Camden, NJ",39.94525146,-75.119133,"London, Ont., CAN",42.9869,-81.2462387,,
Not,4634,"Miller, Joaquin","Whitman, Walt",1890-03-08,"Oakland, CA",37.80508041,-122.2730713,"Camden, NJ",39.945251,-75.119133,,
Not,4635,"Minton, Maurice M.","Whitman, Walt",1890-03-09,"New York, NY",40.71455002,-74.00714111,"Camden, NJ",39.945251,-75.119133,,
Not,4636,"Howard, Albert Waldo","Whitman, Walt",1890-03-12,,,,"Camden, NJ(?)",,,,
Not,4637,"Kennedy, William Sloane","Whitman, Walt",1890-03-12,"Boston, MA",42.35866165,-71.05673981,"Camden, NJ",39.945251,-75.119133,,
Not,4638,"O'Dowd, Bernard","Whitman, Walt",1890-03-12,?,,,"Camden, NJ",39.9452515,-75.119133,,
Not,4639,"Costelloe, Mary Smith","Whitman, Walt",1890-03-14,,,,"Camden, NJ(?)",,,,
Not,4640,"Heyde, Charles L.","Whitman, Walt",1890-03-15,"Burlington, VT",44.47592926,-73.21276855,"Camden, NJ",39.945251,-75.119133,,
Not,4641,"Bucke, Richard Maurice","Whitman, Walt",1890-03-16,"London, Ont., CAN",42.98690033,-81.24623871,"Camden, NJ",39.945251,-75.119133,,
Whitman,4642,"Whitman, Walt","Wilkins, Edward",1890-03-20,"Camden, NJ",39.94525146,-75.119133,?,not found,not found,,
Not,4643,"Morse, George R.","Whitman, Walt",1890-03-21,,,,"Camden, NJ(?)",,,,
Whitman,4644,"Whitman, Walt","Bucke, Richard Maurice",1890-03-23,"Camden, NJ",39.94525146,-75.119133,"London, Ont., CAN",42.9869,-81.2462387,,
Not,4645,"Bucke, Richard Maurice","Whitman, Walt",1890-03-27,"London, Ont., CAN",42.98690033,-81.24623871,"Camden, NJ",39.945251,-75.119133,,
Not,4646,"Kennedy, William Sloane","Whitman, Walt",1890-03-31,"Boston, MA",42.35866165,-71.05673981,"Camden, NJ",39.945251,-75.119133,,
Whitman,4647,"Whitman, Walt","Bucke, Richard Maurice",1890-04-01,"Camden, NJ",39.94525146,-75.119133,"London, Ont., CAN",42.9869,-81.2462387,,
Whitman,4648,"Whitman, Walt","Kennedy, William Sloane",1890-04-01,"Camden, NJ",39.94525146,-75.119133,"Belmont, MA",42.39706,-71.1783371,,
Whitman,4649,"Whitman, Walt","Stafford, Susan",1890-04-01,"Camden, NJ",39.94525146,-75.119133,"Kirkwood, NJ",39.830818,-74.9918976,,
Not,4650,"Minton, Maurice M.","Whitman, Walt",1890-04-02,?,,,"Camden, NJ",39.945251,-75.119133,,
Not,4651,"Scovel, James Matlack","Whitman, Walt",1890-04-02,,,,"Camden, NJ(?)",,,,
Whitman,4652,"Whitman, Walt","Bucke, Richard Maurice",1890-04-06,"Camden, NJ",39.94525146,-75.119133,"London, Ont., CAN",42.9869,-81.2462387,,
Whitman,4653,"Whitman, Walt","Bucke, Richard Maurice",1890-04-07,"Camden, NJ",39.94525146,-75.119133,"London, Ont., CAN",42.9869,-81.2462387,,
Not,4654,"Heyde, Charles L.","Whitman, Walt",1890-04-07,"Burlington, VT",44.47592926,-73.21276855,"Camden, NJ",39.945251,-75.119133,,
Whitman,4655,"Whitman, Walt","Bucke, Richard Maurice",1890-04-08,"Camden, NJ",39.94525146,-75.119133,"London, Ont., CAN",42.9869,-81.2462387,,
Whitman,4656,"Whitman, Walt","Bucke, Richard Maurice",1890-04-09,"Camden, NJ",39.94525146,-75.119133,"London, Ont., CAN",42.9869,-81.2462387,,
Whitman,4657,"Whitman, Walt","Bucke, Richard Maurice",1890-04-10,"Camden, NJ",39.94525146,-75.119133,"London, Ont., CAN",42.9869,-81.2462387,,
Whitman,4658,"Whitman, Walt","Bucke, Richard Maurice",1890-04-11,"Camden, NJ",39.94525146,-75.119133,"London, Ont., CAN",42.9869,-81.2462387,,
Not,4659,"Heyde, Charles L. and Hannah","Whitman, Walt",1890-04-11,,,,"Camden, NJ(?)",,,,
Whitman,4660,"Whitman, Walt","Burroughs, John",1890-04-11,"Camden, NJ",39.94525146,-75.119133,"West Park, NY",41.785172,-73.9594727,,
Whitman,4661,"Whitman, Walt","Kennedy, William Sloane",1890-04-11,"Camden, NJ",39.94525146,-75.119133,"Belmont, MA",42.39706,-71.1783371,,
Not,4662,"Brinton, Daniel G.","Whitman, Walt",1890-04-12,"Philadelphia, PA",39.95222092,-75.16217804,"Camden, NJ",39.945251,-75.119133,,
Whitman,4663,"Whitman, Walt","Bucke, Richard Maurice",1890-04-12,"Camden, NJ",39.94525146,-75.119133,"London, Ont., CAN",42.9869,-81.2462387,,
Whitman,4664,"Whitman, Walt","Bucke, Richard Maurice",1890-04-13,"Camden, NJ",39.94525146,-75.119133,"London, Ont., CAN",42.9869,-81.2462387,,
Not,4665,"Hartranft, Rufus C.","Whitman, Walt",1890-04-14,"Philadelphia, PA",39.95222092,-75.16217804,"Camden, NJ",39.945251,-75.119133,,
Not,4666,"Bucke, Richard Maurice","Whitman, Walt",1890-04-14,"London, Ont., CAN",42.98690033,-81.24623871,"Camden, NJ",39.945251,-75.119133,,
Whitman,4667,"Whitman, Walt","Bucke, Richard Maurice",1890-04-14,"Camden, NJ",39.94525146,-75.119133,"London, Ont., CAN",42.9869,-81.2462387,,
Not,4668,"Garland, Hamlin","Whitman, Walt",1890-04-15,"Boston, MA",42.35866165,-71.05673981,"Camden, NJ",39.9452515,-75.119133,,
Not,4669,"Dodd, Mead & Company","Whitman, Walt",1890-04-15,"New York, NY",40.71455002,-74.00714111,"Camden, NJ",39.945251,-75.119133,,
Not,4670,"Dodd, Mead & Company","Whitman, Walt",1890-04-17,,,,"Camden, NJ(?)",,,,
Whitman,4671,"Whitman, Walt","Bucke, Richard Maurice",1890-04-16,"Camden, NJ",39.94525146,-75.119133,"London, Ont., CAN",42.9869003,-81.2462387,,
Whitman,4672,"Whitman, Walt","Bucke, Richard Maurice",1890-04-17,"Camden, NJ",39.94525146,-75.119133,"London, Ont., CAN",42.9869,-81.2462387,,
Not,4673,"Carpenter, Frank G.E.","Whitman, Walt",1890-04-17,"Washington, D.C.",38.89036942,-77.03195953,"Camden, NJ",39.945251,-75.119133,,
Not,4674,"Dowden, Edward","Whitman, Walt",1890-04-18,,,,"Camden, NJ(?)",,,,
Not,4675,"Wingate, Charles F.","Whitman, Walt",1890-04-18,"New York, NY",40.71455002,-74.00714111,"Camden, NJ",39.945251,-75.119133,,
Not,4676,"Dowden, Edward","Whitman, Walt",1890-04-19,"Dublin, IRL",53.34806824,-6.248270035,"Camden, NJ",39.945251,-75.119133,,
Whitman,4677,"Whitman, Walt",to an Editor or Superintendent,1890-04-19,"Camden, NJ",39.94525146,-75.119133,,,,,
Whitman,4678,"Whitman, Walt","Bucke, Richard Maurice",1890-04-20,"Camden, NJ",39.94525146,-75.119133,"London, Ont., CAN",42.9869,-81.2462387,,
Not,4679,"Garland, Hamlin","Whitman, Walt",1890-04-20,"Boston, MA",42.35866165,-71.05673981,"Camden, NJ",39.945251,-75.119133,,
Not,4680,"Heyde, Charles L.","Whitman, Walt",1890-04-22,,,,"Camden, NJ(?)",,,,
Whitman,4681,"Whitman, Walt","Bucke, Richard Maurice",1890-04-22,"Camden, NJ",39.94525146,-75.119133,"London, Ont., CAN",42.9869,-81.2462387,,
Whitman,4682,"Whitman, Walt","Kennedy, William Sloane",1890-04-22,"Camden, NJ",39.94525146,-75.119133,"Belmont, MA",42.39706,-71.1783371,,
Not,4683,"Heyde, Charles L.","Whitman, Walt",1890-04-24,"Burlington, VT",44.47592926,-73.21276855,"Camden, NJ",39.945251,-75.119133,,
Not,4684,"Bucke, Richard Maurice","Whitman, Walt",1890-04-24,"London, Ont., CAN",42.98690033,-81.24623871,"Camden, NJ",39.945251,-75.119133,,
Whitman,4685,"Whitman, Walt","Stoddart, Jospeh M.",1890-04-24,"Camden, NJ",39.94525146,-75.119133,"Philadelphia, PA",39.952221,-75.162178,,
Whitman,4686,"Whitman, Walt","McKay, David",1890-04-25,"Camden, NJ",39.94525146,-75.119133,"Philadelphia, PA?",39.9522209,-75.162178,,
Whitman,4687,"Whitman, Walt","Bucke, Richard Maurice",1890-04-25,"Camden, NJ",39.94525146,-75.119133,"London, Ont., CAN",42.9869,-81.2462387,,
Not,4688,"Rhys, Ernest","Whitman, Walt",1890-04-26,,,,"Camden, NJ(?)",,,,
Not,4689,"O'Connor, Ellen M.","Whitman, Walt",1890-04-27,"Washington, D.C.",38.89036942,-77.03195953,"Camden, NJ",39.945251,-75.119133,,
Whitman,4690,"Whitman, Walt","Furness, Horace Howard",1890-04-27,"Camden, NJ",39.94525146,-75.119133,?,not found,not found,,
Not,4691,"Bucke, Richard Maurice","Whitman, Walt",1890-04-28,"London, Ont., CAN",42.98690033,-81.24623871,"Camden, NJ",39.945251,-75.119133,,
Whitman,4692,"Whitman, Walt","Bucke, Richard Maurice",1890-04-28,"Camden, NJ",39.94525146,-75.119133,"London, Ont., CAN",42.9869,-81.2462387,,
Not,4693,"Stoddart, Joseph M.","Whitman, Walt",1890-04-29,,,,"Camden, NJ(?)",,,,
Whitman,4694,"Whitman, Walt","Wilkins, Edward",1890-04-29,"Camden, NJ",39.94525146,-75.119133,?,not found,not found,,
Whitman,4695,"Whitman, Walt","Kennedy, William Sloane",1890-04-30,"Camden, NJ",39.94525146,-75.119133,"Belmont, MA",42.3970604,-71.1783371,,
Whitman,4696,"Whitman, Walt","Mitchell, Dr. S.Weir",1890-04-30,"Camden, NJ",39.94525146,-75.119133,?,not found,not found,,
Whitman,4697,"Whitman, Walt","O'Connor, Ellen M.",1890-04-30,"Camden, NJ",39.94525146,-75.119133,"Washington, D.C.",38.8903694,-77.0319595,,
Not,4698,"Fisher, Mary A.","Whitman, Walt",1890-05-01,"Brooklyn, NY",40.69245148,-73.99035645,"Camden, NJ",39.945251,-75.119133,,
Not,4699,"Heyde, Charles L.","Whitman, Walt",1890-05-03,"Burlington, VT",44.47592926,-73.21276855,"Camden, NJ",39.945251,-75.119133,,
Not,4700,"Kennedy, William Sloane","Whitman, Walt",1890-05-03,"Belmont, MA",42.39625931,-71.17700958,"Camden, NJ",39.945251,-75.119133,,
Not,4701,"Burroughs, John","Whitman, Walt",1890-05-04,"West Park, NY",41.78517151,-73.95947266,"Camden, NJ",39.945251,-75.119133,,
Whitman,4702,"Whitman, Walt","Bucke, Richard Maurice",1890-05-06,"Camden, NJ",39.94525146,-75.119133,"London, Ont., CAN",42.9869003,-81.2462387,,
Not,4703,"Dowden, Edward","Whitman, Walt",1890-05-07,"Dublin, IRL",53.34806824,-6.248270035,"Camden, NJ",39.945251,-75.119133,,
Not,4704,"Falkenreck, Carl","Whitman, Walt",1890-05-07,"Brooklyn, NY",40.69245148,-73.99035645,"Camden, NJ",39.9452515,-75.119133,,
Whitman,4705,"Whitman, Walt","O'Connor, Ellen M.",1890-05-09,"Camden, NJ",39.94525146,-75.119133,"Washington, D.C.",38.890369,-77.0319595,,
Not,4706,"Johnston, Dr. John and J. W. Wallace","Whitman, Walt",1890-05-10,,,,"Camden, NJ(?)",,,,
Whitman,4707,"Whitman, Walt","Smith, Robert Pearsall",1890-05-10,"Camden, NJ",39.94525146,-75.119133,"London, GB-ENG",51.50642,-0.12721001,,
Whitman,4708,"Whitman, Walt","Curtis, Mr. (?)",1890-05-10,"Camden, NJ",39.94525146,-75.119133,"Philadelphia, PA",39.9522209,-75.162178,,
Whitman,4709,"Whitman, Walt","To The Editors, The Critic(?)",1890-05-10,"Camden, NJ",39.94525146,-75.119133,"New York, NY",40.71455,-74.0071411,,
Not,4710,"Kennedy, William Sloane","Whitman, Walt",1890-05-11,,,,"Camden, NJ(?)",,,,
Whitman,4711,"Whitman, Walt","Rhys, Ernest",1890-05-11,"Camden, NJ",39.94525146,-75.119133,"London, GB-ENG",51.50642,-0.12721001,,
Whitman,4712,"Whitman, Walt","Bucke, Richard Maurice",1890-05-12,"Camden, NJ",39.94525146,-75.119133,"London, Ont., CAN",42.9869,-81.2462387,,
Not,4713,"Bucke, Richard Maurice","Whitman, Walt",1890-05-13,"Cape May City, NJ",38.93547058,-74.92137146,"Camden, NJ",39.945251,-75.119133,,
Not,4714,"Gilder, R.W.","Whitman, Walt",1890-05-14,"New York, NY",40.71455002,-74.00714111,"Camden, NJ",39.9452515,-75.119133,,
Whitman,4715,"Whitman, Walt","Bucke, Richard Maurice",1890-05-14,"Camden, NJ",39.94525146,-75.119133,"Cape May City, NJ",38.9354706,-74.9213715,,
Whitman,4716,"Whitman, Walt","Wilkins, Edward",1890-05-14,"Camden, NJ",39.94525146,-75.119133,"London, Ont., CAN",42.9869003,-81.2462387,,
Whitman,4717,"Whitman, Walt","Bucke, Richard Maurice",1890-05-15,"Camden, NJ",39.94525146,-75.119133,"Cape May City, NJ",38.9354706,-74.9213715,,
Not,4718,"Carpenter, Edward","Whitman, Walt",1890-05-17,"Millthorpe, GB-ENG",52.86436081,-0.344570011,"Camden, NJ",39.9452515,-75.119133,,
Whitman,4719,"Whitman, Walt","Bucke, Richard Maurice",1890-05-18,"Camden, NJ",39.94525146,-75.119133,"Cape May City, NJ",38.9354706,-74.9213715,,
Not,4720,"Stedman, Edmund Clarence","Whitman, Walt",1890-05-21,"New York, NY",40.71455002,-74.00714111,"Camden, NJ",39.9452515,-75.119133,,
Whitman,4721,"Whitman, Walt","Stedman, Edmund Clarence",1890-05-22,"Camden, NJ",39.94525146,-75.119133,"New York, NY",40.71455,-74.0071411,,
Whitman,4722,"Whitman, Walt","Forman, H. Buxton",1890-05-22,"Camden, NJ",39.94525146,-75.119133,"London, GB-ENG",51.5064201,-0.12721001,,
Not,4723,"Rhys, Ernest","Whitman, Walt",1890-05-24,,,,"Camden, NJ(?)",,,,
Not,4724,"Swinton, John","Whitman, Walt",1890-05-26,?,,,"Camden, NJ",39.9452515,-75.119133,,
Whitman,4725,"Whitman, Walt","Carpenter, Edward",1890-05-26,"Camden, NJ",39.94525146,-75.119133,"Millthorpe, GB-ENG",52.8643608,-0.34457001,,
Not,4726,"Heyde, Charles L.","Whitman, Walt",1890-05-28,"Burlington, VT",44.47592926,-73.21276855,"Camden, NJ",39.9452515,-75.119133,,
Whitman,4727,"Whitman, Walt","Kennedy, William Sloane",1890-05-28,"Camden, NJ",39.94525146,-75.119133,"Belmont, MA",42.3970604,-71.1783371,,
Whitman,4728,"Whitman, Walt","Stafford, George and Susan",1890-05-28,"Camden, NJ",39.94525146,-75.119133,"Kirkwood, NJ",39.830818,-74.9918976,,
Whitman,4729,"Whitman, Walt","Stafford, Harry and Eva",1890-05-28,"Camden, NJ",39.94525146,-75.119133,?,not found,not found,,
Not,4730,"Butterworth, Hezekiah","Whitman, Walt",1890-05-29,,,,"Camden, NJ(?)",,,,
Not,4731,"Ingersoll, Robert G.","Whitman, Walt",1890-05-29,"New York, NY",40.71455002,-74.00714111,"Camden, NJ",39.9452515,-75.119133,,
Not,4732,"O'Connor, Ellen M.","Whitman, Walt",1890-05-29,"Washington, D.C.",38.89036942,-77.03195953,"Camden, NJ",39.9452515,-75.119133,,
Not,4733,"Foster, Emory S.","Whitman, Walt",1890-05-30,"St. Louis, MO",38.6277504,-90.19956207,"Camden, NJ",39.9452515,-75.119133,,
Not,4734,"Carpenter, Alfred","Whitman, Walt",1890-05-31,"Portsmouth, GB-ENG",50.80400848,-1.087280035,"Camden, NJ",39.9452515,-75.119133,,
Not,4735,"O'Connor, Ellen M.","Whitman, Walt",1890-06-01,"Washington, D.C.",38.89036942,-77.03195953,"Camden, NJ",39.9452515,-75.119133,,
Not,4736,"Biddle, Mrs. Noble T.","Whitman, Walt",1890-06-04,"San Jose, CA",37.33864975,-121.8854218,"Camden, NJ",39.9452515,-75.119133,,
Not,4737,"Forman, H. Buxton","Whitman, Walt",1890-06-04,"London, GB-ENG",51.50642014,-0.127210006,"Camden, NJ",39.9452515,-75.119133,,
Not,4738,"Labar, Richard E.","Whitman, Walt",1890-06-04,,,,"Camden, NJ(?)",,,,
Whitman,4739,"Whitman, Walt","Bucke, Richard Maurice",1890-06-04,"Camden, NJ",39.94525146,-75.119133,"London, Ont., CAN",42.9869003,-81.2462387,,
Not,4740,"Heyde, Charles L.","Whitman, Walt",1890-06-05,,,,"Camden, NJ(?)",,,,
Not,4741,"Bucke, Richard Maurice","Whitman, Walt",1890-06-05,"London, Ont., CAN",42.98690033,-81.24623871,"Camden, NJ",39.9452515,-75.119133,,
Not,4742,"Ingersoll, Robert G.","Whitman, Walt",1890-06-05,"New York, NY",40.71455002,-74.00714111,"Camden, NJ",39.9452515,-75.119133,,
Not,4743,"Sears, J. C.","Whitman, Walt",1890-06-05,,,,"Camden, NJ(?)",,,,
Whitman,4744,"Whitman, Walt","Bucke, Richard Maurice",1890-06-05,"Camden, NJ",39.94525146,-75.119133,"London, Ont., CAN",42.9869003,-81.2462387,,
Not,4745,"Kennedy, William Sloane","Whitman, Walt",1890-06-08,"Belmont, MA",42.39625931,-71.17700958,"Camden, NJ",39.9452515,-75.119133,,
Not,4746,"O'Dowd, Bernard","Whitman, Walt",1890-06-09,?,,,?,not found,not found,,
Whitman,4747,"Whitman, Walt","Bucke, Richard Maurice",1890-06-10,"Camden, NJ",39.94525146,-75.119133,"London, Ont., CAN",42.9869003,-81.2462387,,
Whitman,4748,"Whitman, Walt","Smith, Robert Pearsall",1890-06-12,"Camden, NJ",39.94525146,-75.119133,GB-ENG,52.598877,-1.46688104,,
Not,4749,"Gilder, Joseph B.","Whitman, Walt",1890-06-13,"Bordentown, NJ",40.14601898,-74.71166992,"Camden, NJ",39.9452515,-75.119133,,
Not,4750,"Smith, Alys","Whitman, Walt",1890-06-13,,,,"Camden, NJ(?)",,,,
Not,4751,"Marsh, Edward Sprague","Whitman, Walt",1890-06-14,,,,"Camden, NJ(?)",,,,
Not,4752,"Forman, H. Buxton","Whitman, Walt",1890-06-16,"London, GB-ENG",51.50642014,-0.127210006,"Camden, NJ",39.9452515,-75.119133,,
Whitman,4753,"Whitman, Walt","Forman, H. Buxton",1890-06-16,"Camden, NJ",39.94525146,-75.119133,"London, GB-ENG",51.5064201,-0.12721001,,
Not,4754,"Ingersoll, Robert G.","Whitman, Walt",1890-06-16,"New York, NY",40.71455002,-74.00714111,"Camden, NJ",39.9452515,-75.119133,,
Whitman,4755,"Whitman, Walt","Donaldson, Thomas",1890-06-17,"Camden, NJ",39.94525146,-75.119133,"Philadelphia, PA?",39.9522209,-75.162178,,
Whitman,4756,"Whitman, Walt","Bucke, Richard Maurice",1890-06-18,"Camden, NJ",39.94525146,-75.119133,"London, Ont., CAN",42.9869003,-81.2462387,,
Whitman,4757,"Whitman, Walt","Kennedy, William Sloane",1890-06-18,"Camden, NJ",39.94525146,-75.119133,"Belmont, MA?",42.3970604,-71.1783371,,
Not,4758,"Bucke, Richard Maurice","Whitman, Walt",1890-06-19,"London, Ont., CAN",42.98690033,-81.24623871,"Camden, NJ",39.9452515,-75.119133,,
Not,4759,"Kennedy, William Sloane","Whitman, Walt",1890-06-19,,,,"Camden, NJ(?)",,,,
Whitman,4760,"Whitman, Walt","Stafford, Susan",1890-06-19,"Camden, NJ",39.94525146,-75.119133,"Kirkwood, NJ",39.8308182,-74.9918976,,
Not,4761,"Drewry, Louisa","Whitman, Walt",1890-06-20,"London, GB-ENG",51.50642014,-0.127210006,"Camden, NJ",39.9452515,-75.119133,,
Whitman,4762,"Whitman, Walt","Smith, Robert Pearsall",1890-06-20,"Camden, NJ",39.94525146,-75.119133,"London, GB-ENG",51.5064201,-0.12721001,,
